Date,Return_0,Return_1,Return_2,Return_3,Return_4,Return_5,Return_6,Return_7,Return_8,Return_9,Beta_0,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Beta_6,Beta_7,Beta_8,Beta_9
2004-02-27,0.014387143965465048,0.022181810093496932,0.014609376816851777,0.013430619178366385,0.01415641110582363,0.01824024291930809,0.053991981758736075,0.014969442892419634,0.015753648512058276,0.007226473404926586,,,,,,,,,,
2004-03-31,0.014367319778237422,-0.0024866407198583895,-0.00031204436665324605,0.018273984409764427,0.010476478346022243,-0.0007976421416556184,0.0007016268783450017,-0.006378107779731219,0.0008302377408416525,0.004644188765100957,,,,,,,,,,
2004-04-30,-0.021893887684484005,-0.019484282245226033,-0.02813349301787393,-0.023268618270230947,-0.023336085897722018,-0.021378426876916795,-0.026355781099287386,-0.031686528592296564,-0.032052792841732465,-0.05279044625497607,,,,,,,,,,
2004-05-28,0.007603702829114786,0.004524365663392714,0.007060110106086954,0.0023789642733997186,0.014366554384933738,0.006046983280874312,0.005208545605763952,0.001375285327998274,0.0129323692045485,0.005822217660266382,,,,,,,,,,
2004-06-30,0.01763490541979739,0.03378839035134921,0.03087386043650653,0.049091293550970375,0.030299972871982567,0.032210509349379586,0.046549237782161586,0.043419666074663146,0.02927726305961985,0.026799761864822358,,,,,,,,,,
2004-07-30,-0.05851364567498183,-0.028865092465033142,-0.046987138002805295,-0.04738266500661223,-0.05907715056257855,-0.044101800604022766,-0.052952779162249955,-0.05566822059544003,-0.06858836923657573,-0.07287596542418244,,,,,,,,,,
2004-08-31,0.00034170560667523016,0.0036720563535992444,-0.009840660046007045,-0.01218857834645266,-0.014176701223545914,2.4380588284209676e-05,-0.007516888272652592,-0.013457612232305115,-0.019997890305791674,-0.031051502463999504,,,,,,,,,,
2004-09-30,0.03520542469184389,0.041226208291223476,0.04890720102096869,0.04411616127375358,0.04647201455789483,0.04619434296376835,0.04148130828388414,0.044149816596440766,0.05768402263321294,0.07237860886380076,,,,,,,,,,
2004-10-29,0.020431767281789703,0.018412728917707382,0.027473928997884887,0.021964572467084744,0.025602289421052176,0.013133074613922326,0.01873904682292096,0.02557984816680036,0.008870266961256958,0.01817517819776681,,,,,,,,,,
2004-11-30,0.082150048685267,0.07504464680339736,0.08889720527393863,0.09493262718516991,0.07306520043421187,0.07844284682063776,0.09328039976841139,0.09074069378024814,0.07496230027604255,0.11647004405278796,,,,,,,,,,
2004-12-31,0.06233172464103868,0.04533805074343075,0.050045634108308326,0.052575159799455415,0.04530730774155624,0.05380217838969007,0.03594858229513468,0.050833193573660604,0.04869578535270841,0.06825775053013265,,,,,,,,,,
2005-01-31,-0.021438297741943634,-0.025645156516663426,-0.01831516948597575,-0.025195973287654026,-0.027281063724727286,-0.023509212131567783,-0.04776443169543824,-0.028148904023895357,-0.02887577487581825,-0.045336628932582085,,,,,,,,,,
2005-02-28,0.016261155059171695,0.018843755104422474,0.02058877391211781,0.005695231170062228,0.013240091854197455,0.0131235401624783,0.0267745690733471,0.024088140308816473,0.009776661319014921,0.030879185821821028,,,,,,,,,,
2005-03-31,-0.01891955291895491,-0.006264505710136384,-0.021111970218191896,-0.017282277202021384,-0.031532728635419296,-0.013645657257562786,-0.03160350616939259,-0.023914900406145842,-0.02453616979198662,-0.04421094236354213,,,,,,,,,,
2005-04-29,-0.031424789356533436,-0.038523248891083606,-0.04291215728603046,-0.042559780476970926,-0.040315662754106925,-0.05684312399337983,-0.05970933867764438,-0.055389933601026016,-0.05697117885427956,-0.08440648812666438,,,,,,,,,,
2005-05-31,0.04443464176166267,0.04712527406060117,0.0517116635720677,0.06425360970418242,0.05260893872147618,0.050018537183994766,0.06326215889738358,0.05895180151300193,0.08319249199596175,0.0685739829929395,,,,,,,,,,
2005-06-30,0.03582549295277607,0.03569035651951005,0.03297515183520769,0.03513973531676129,0.0334207529225738,0.032146391630648516,0.02187372360960421,0.034206212790035384,0.03070840213961977,0.0381700050434021,,,,,,,,,,
2005-07-29,0.04991233759941246,0.05555788969023709,0.05824019314622344,0.05232886213980237,0.08179839078119035,0.06678548090612507,0.08238800309949562,0.0819481734831649,0.06277243619136458,0.08025182872452245,,,,,,,,,,
2005-08-31,0.0006112649973732161,-0.019076993089530876,-0.006323731694603342,-0.01781409357833868,-0.01764071186553637,-0.02012660762204193,-0.005491928413044663,-0.0049871001653791144,-0.0037494797258482322,0.007363050172296019,,,,,,,,,,
2005-09-30,0.011227735607542602,0.004383995054948908,0.003110588545992048,0.018872039754917167,0.000978074236313044,0.006726672125444647,0.0027051549055613576,0.019560127215844013,0.008683067699537934,0.012918487538497845,,,,,,,,,,
2005-10-31,-0.03158840373732361,-0.0309164860504277,-0.01375985633980393,-0.016205603917366643,-0.018549769466263848,-0.014797201032886207,-0.021988139592809604,-0.024403316790186282,-0.0297337031668818,-0.03605713528619769,,,,,,,,,,
2005-11-30,0.026667807289100134,0.029246047095691695,0.03635691278066267,0.04245544815386276,0.04577960023675494,0.051609055331828906,0.05704771227943544,0.03873039835870353,0.035604976094059035,0.05837850844593467,,,,,,,,,,
2005-12-30,0.01410699221696766,0.003369541425965918,0.01140612604749371,0.011342758694934611,0.00124053286045869,-0.00178661368797401,0.01237258504568534,0.007144606134727525,0.011832360923729123,0.009187253578841736,,,,,,,,,,
2006-01-31,0.07135904387494973,0.06494142279712478,0.06309930201229008,0.06229297302453426,0.0704535886128433,0.07543061776404857,0.08574970753397793,0.09172373434392728,0.08422786222217837,0.11609639442386106,,,,,,,,,,
2006-02-28,-0.0003415784757767423,0.0006429828254778564,0.009132068453445857,0.014227998663021216,0.016489218667463078,0.009813360684858437,0.01074820330656607,0.005748828930267675,0.0057918884275617285,-0.012682502020782391,,,,,,,,,,
2006-03-31,0.04206363289485413,0.04808502760810429,0.05024274860438057,0.038898292380244524,0.031015495072791763,0.0535458218603754,0.044847424280163195,0.05050095002762155,0.043595125681013015,0.06161099098674132,,,,,,,,,,
2006-04-28,-0.00047952033299256624,0.013721938254264167,0.002697942276398963,0.010677905455187736,0.006762878270083695,0.019725914977952622,0.015810365991829257,0.014650415069991143,0.003970171428147123,0.010806715927174079,,,,,,,,,,
2006-05-31,-0.03593639670590026,-0.03231470983131833,-0.032487213161552744,-0.04058249632307363,-0.044809040908304454,-0.04602711319886898,-0.044544195627622685,-0.05142923625243086,-0.05742290927561029,-0.05509227573077655,,,,,,,,,,
2006-06-30,-0.010885024472989212,0.00685480332017813,-0.003299779208903092,0.013918110956190707,-0.010317152037135142,-0.0067252613350361964,-0.005320566257751129,-0.012938188129883652,-0.013908415946281722,-0.020937676719501325,,,,,,,,,,
2006-07-31,-0.015090180428006087,-0.02894404367028138,-0.024742579591750687,-0.022000788904382926,-0.02838448646227614,-0.033953731023696795,-0.036218125682508984,-0.030008183699457583,-0.038808196998479975,-0.040340393768942946,,,,,,,,,,
2006-08-31,0.017035471151632373,0.02619229879653756,0.025827986972285714,0.02784983117088371,0.024143621250112823,0.01823764308258736,0.018793953281437372,0.014925713331331655,0.030397237787494355,0.03218262357248939,,,,,,,,,,
2006-09-29,0.010468771062794278,0.011959988714617408,0.011297981819174557,0.01896119263705097,0.03125881215652178,0.015636331733500704,0.020600354105072955,0.01037027932377532,0.014010044131998621,-0.0040135149428849395,,,,,,,,,,
2006-10-31,0.049447383488635345,0.05550737595388,0.048783102670055464,0.05534856464127424,0.048154544582473154,0.052904390244579234,0.05812465376131093,0.055416603164289084,0.04924804711550036,0.07148167863400995,,,,,,,,,,
2006-11-30,0.03978644809968162,0.036532326002835375,0.033580512631464596,0.03349355658807541,0.02967827351424779,0.03174018187079734,0.03463997339313487,0.029555231626402716,0.027915439406823554,0.03991078430180327,,,,,,,,,,
2006-12-29,0.014333122161042409,0.013455529432259177,0.008522077049952963,0.02112231076423532,0.007979658132732345,0.02265123314814208,0.0036521980161831743,0.014835812178481478,0.012352533594877764,0.0014982801461265822,,,,,,,,,,
2007-01-31,0.029691860512216842,0.014680885508005654,0.024642044827447866,0.015017577558687139,0.029123444262676684,0.03116155408047435,0.027834527165617462,0.02732729292434077,0.012747251629867652,0.02048293569026303,,,,,,,,,,
2007-02-28,0.017025463659487556,0.00354311885133099,-0.011025256282250782,-0.00932249367717251,0.00493518076930064,-0.005220266903052105,0.0017696564341763,0.006684187700357074,-0.00197047041140351,0.0023198342014505236,,,,,,,,,,
2007-03-30,0.01694240157558664,0.013230809983396817,0.0020910647315418767,0.006959594383865108,0.0073078506004121725,0.005930089189084726,0.006612531061108304,0.0060334712009465045,0.021022825025978235,0.009401048459430138,,,,,,,,,,
2007-04-30,0.02375667869625228,0.008543038537136725,0.014598855173448522,0.019835365484151143,0.03722023405758331,0.03257212031074607,0.04321545226719639,0.03509147606022964,0.0324527075606451,0.030673653344358856,,,,,,,,,,
2007-05-31,0.017664624516328328,0.025035238908812648,0.025117161202534034,0.035727058739133136,0.025918851203329464,0.038405473829015144,0.03446864475856342,0.04987356109058689,0.03081410114882738,0.034817486941215114,,,,,,,,,,
2007-06-29,-0.0010869491591426524,-0.0007263187323765656,-0.004436778170369277,-0.007075733842543498,-0.006803498633697518,0.0018017748966485674,-0.016055540290944376,-0.01375779096676335,-0.007337732662399702,0.0005424769990245945,,,,,,,,,,
2007-07-31,-0.02858387051123938,-0.05552158725676605,-0.050377142200503794,-0.04109281989757062,-0.05524299651067756,-0.04041063609050138,-0.05452279645798436,-0.05283348828160705,-0.04292469314575154,-0.07049249458527342,,,,,,,,,,
2007-08-31,-0.004954539535256407,-0.004313866793809747,0.009997922291945002,0.0013435743542731563,0.005544051209767948,0.012188990929932154,0.005687825907788634,0.011807933671525122,0.01197204376368753,-0.015549327910576647,,,,,,,,,,
2007-09-28,0.009572773931429237,0.004794764292602095,0.020825715529182078,0.017855459490426245,0.021749696743460507,0.026795720099136982,0.012205183886023038,0.02261684631014726,0.014970109475014561,0.025830069755488773,,,,,,,,,,
2007-10-31,0.026107886167723807,0.025288587459045546,0.026467323434902226,0.020483432820195432,0.012257184743695596,0.02115569956590853,0.014567288949964917,0.013087219252797511,0.03874007382176139,0.03755617810564135,,,,,,,,,,
2007-11-30,-0.06839741336725344,-0.06426560312037992,-0.05603760993637314,-0.05829704090898519,-0.07066359174385307,-0.06641569048191158,-0.06476725079636607,-0.07646100479424892,-0.10015598281398239,-0.09265295131719284,,,,,,,,,,
2007-12-31,-0.011845810323601576,-0.009245380040972303,0.0039003361822154228,-0.009786717676722286,-0.011300850627447,-0.012244097360632047,-0.014851884560711268,-0.013670517141067665,-0.00830933698210999,-0.010555513519641407,,,,,,,,,,
2008-01-31,-0.04024407495514465,-0.043625901346831926,-0.04632578153355882,-0.04047018501276196,-0.042758303610466716,-0.05468930540395514,-0.03927660698194385,-0.0582588609345755,-0.051905470406917315,-0.08819012765957192,,,,,,,,,,
2008-02-29,-0.0315079245313054,-0.019002389635977824,-0.029475016102006608,-0.01676692106816012,-0.03479754583107763,-0.026031747405686204,-0.021197449948458062,-0.01653931972507218,-0.025458244105235613,-0.0197342673750245,,,,,,,,,,
2008-03-31,-0.015294650360454394,0.005448616089342718,-0.008848403612290964,-0.005038728508629396,-0.01414714381161336,-0.003512144983742609,0.0002116024981446255,-0.0073980433114321795,-0.009559594933795398,-0.03266410858921886,,,,,,,,,,
2008-04-30,-0.0015986318965776427,0.016424456464191797,0.04460484886005027,0.041051770250371794,0.04529438815146391,0.03285458121221939,0.041368680540897144,0.03907915589798654,0.03246364060818552,0.06786552934630455,,,,,,,,,,
2008-05-30,0.02665004783089639,0.017583321998205968,0.03445771530066256,0.03618164253456253,0.016056831214934522,0.028018858454756494,0.050832038944443506,0.0372516139139644,0.04655663549409736,0.07495135620478478,,,,,,,,,,
2008-06-30,-0.07963870795690181,-0.07844976359378428,-0.08821957614646035,-0.08605247898398549,-0.11694291232903016,-0.1097631285381981,-0.10487248634589823,-0.09815009603424044,-0.08855281210630152,-0.07341531759578217,,,,,,,,,,
2008-07-31,0.007004383653995818,0.016844330066978924,0.0031452403158840807,0.03855223928287957,0.028920770292327216,0.039910437134729526,0.03439175164559856,0.022920103645054358,0.006183132244438979,0.002527700908079631,,,,,,,,,,
2008-08-29,0.01673693840228907,0.04736444556872688,0.03445346663810581,0.020110149858296934,0.04199434173126632,0.025690320806620134,0.029654768076831137,0.018591625963315945,0.03632166586650348,0.0452075086577679,,,,,,,,,,
2008-09-30,-0.08607009002038524,-0.07525085341649336,-0.08332905889354583,-0.07886234124321427,-0.09013676844951729,-0.08054073956372307,-0.10407715377012786,-0.12580419275333846,-0.10840336683236665,-0.14127573417384778,,,,,,,,,,
2008-10-31,-0.15803757703451993,-0.17731209385507846,-0.19185976202193236,-0.19509412313425284,-0.19290366009082513,-0.2147466699470004,-0.21528227120496532,-0.2060582031109204,-0.24426165916191492,-0.2667379647868266,,,,,,,,,,
2008-11-28,-0.11147845294183995,-0.0950975726754813,-0.10771996170362276,-0.10868038149031044,-0.10781272703112439,-0.133130596277558,-0.13618586111863676,-0.1444317544538145,-0.15794523568763918,-0.16640871480206545,,,,,,,,,,
2008-12-31,0.04409199841284277,0.04408539339324067,0.050250650255277876,0.055317271845780266,0.018883670321928975,0.06780700594409031,0.05421448677578675,0.050522485798033555,0.03775791546573017,0.04277994988277849,,,,,,,,,,
2009-01-30,-0.010691407957819503,-0.04599420169731929,-0.06119934605174082,-0.06711460965314596,-0.05880743476499264,-0.08649623946117406,-0.1003693049326272,-0.029046083634602836,-0.03397467370499037,-0.03327135713025319,,,,,,,,,,
2009-02-27,-0.09213158410180229,-0.09844622658804271,-0.09821399436174434,-0.09678520398506485,-0.12128287737467881,-0.1101075282456128,-0.13918316284710142,-0.14881616053891256,-0.12477082742140987,-0.13124243721678913,,,,,,,,,,
2009-03-31,0.08899679926157272,0.12128069836471018,0.10551596340657263,0.11903984224171205,0.1100731521347939,0.13119081180502362,0.13196174249142487,0.11106416990494056,0.14513166358356352,0.1424483348717426,,,,,,,,,,
2009-04-30,0.15314585305341671,0.15149829344570773,0.1757708674889039,0.19153375169893694,0.19911419522048504,0.2148799507791304,0.2560436203045268,0.2614599259842015,0.2480358097116002,0.305798160508762,,,,,,,,,,
2009-05-29,0.09506543590862512,0.1064823096176327,0.06710980096013865,0.06736620139565423,0.08531227749182095,0.0884847918121667,0.0715927146906376,0.08480672873109181,0.10531646183035544,0.14127969218710748,,,,,,,,,,
2009-06-30,0.060226830901004946,0.03696522169068248,0.031052604182243194,0.009972875423487937,0.00890367695088539,0.037121769521403926,0.039513706132890555,0.027805226220062387,0.031209780220465014,0.03767131329271396,,,,,,,,,,
2009-07-31,0.07935334043823576,0.08428303155730046,0.09136551406442188,0.0859417875788593,0.08919895784925325,0.0964944255199089,0.12578025475758364,0.119168994644329,0.10359322727811492,0.09886589179582012,,,,,,,,,,
2009-08-31,0.04931490331935213,0.05493747116511084,0.05068688022810101,0.04197537965498939,0.06946910934734486,0.05106126582216498,0.0811549497825662,0.09551404517722739,0.058099308548167486,0.1059917121445327,,,,,,,,,,
2009-09-30,0.05000136512560481,0.04891011927884075,0.06110989891323272,0.04462023144883829,0.07459704700485947,0.05024873339210925,0.06476735590842761,0.06765994118631434,0.10478693832095703,0.08603867228274026,,,,,,,,,,
2009-10-30,-0.0308427786587477,-0.038788602122116975,-0.04485746630037996,-0.0355367748007185,-0.0460480927093624,-0.04699566187952618,-0.061182326007488574,-0.0707707078741444,-0.07930868075188324,-0.09221313028284649,,,,,,,,,,
2009-11-30,0.029081827384630273,0.023831966714663623,0.020535940755259295,0.020337037639049593,0.03501395072741836,0.02784164933837019,0.03175730800483205,0.02461396905884818,0.03471290687826597,0.03462901278848971,,,,,,,,,,
2009-12-31,0.05758316511773572,0.06329665534427129,0.07020561536666968,0.061264788358856695,0.07121856785040981,0.07563605252674149,0.06941391128665683,0.07740987823421114,0.07342422496517144,0.08835263154580303,,,,,,,,,,
2010-01-29,-0.005955653890684327,-0.024906842010526297,-0.006694625719053797,-0.007972915596558149,-0.020597508727783684,-0.0004150116054702025,-0.01564692316283975,-0.018248379060290195,-0.011241001177606916,-0.02802929507066161,,,,,,,,,,
2010-02-26,0.030444294705681274,0.03281384491128847,0.03809008564001712,0.03954362081840433,0.04666572378325149,0.0493711602205432,0.04956586672314087,0.041924535402257795,0.0438212404004796,0.04871669326670547,,,,,,,,,,
2010-03-31,0.06563659031937845,0.06511803433885512,0.0607849630775551,0.07431199206388556,0.0920999175706907,0.08891555111646801,0.0869261602104719,0.07445273000970934,0.07961938372244448,0.11179477801293315,,,,,,,,,,
2010-04-30,0.06683121769318973,0.06385074346683882,0.07503302216299264,0.06367544072972943,0.061452107750842686,0.0708792654065158,0.08413762615527957,0.06969958216941449,0.07745974050417287,0.08860350240742061,,,,,,,,,,
2010-05-28,-0.06009906541824095,-0.06695962058364462,-0.06768786725393795,-0.07210394689287855,-0.07404561256017708,-0.06989738183507982,-0.08759847493070942,-0.09109268342878885,-0.08472140455615457,-0.11591632194046934,,,,,,,,,,
2010-06-30,-0.04766040955867389,-0.05789112576776707,-0.057918960095322894,-0.07491080417668472,-0.07700295170855315,-0.07565202173614267,-0.08193656905595698,-0.08418840155813186,-0.07526595018801059,-0.10303856527243402,,,,,,,,,,
2010-07-30,0.038221253300489005,0.06263300341920619,0.05004705667481804,0.053912049239622256,0.06695206713866664,0.05786624010170585,0.07289087561059737,0.06671373575110222,0.06920721988853253,0.07069788921234715,,,,,,,,,,
2010-08-31,-0.05286280661002146,-0.05535760462430975,-0.04792834518800932,-0.0671429496815764,-0.07423180160513101,-0.0782489094250667,-0.07259971534731943,-0.06251436754835249,-0.0757476411626834,-0.09893099100186892,,,,,,,,,,
2010-09-30,0.07343502145911811,0.1032129768691569,0.10105573452661425,0.11147910533711153,0.106638941835253,0.10921430596400711,0.11885115524785499,0.10222352759082656,0.12678012525222065,0.15486657809790824,,,,,,,,,,
2010-10-29,0.0331974536366503,0.037218953862514656,0.03976443759695741,0.04371251557162183,0.02911888837574859,0.04195286064993964,0.04408117828222773,0.04897243720242533,0.04250832908576177,0.07243972715707103,,,,,,,,,,
2010-11-30,0.021051600515420436,0.03573378322180361,0.027546881354781224,0.017203819385078485,0.022810046560189222,0.028478758362102872,0.037557072067126704,0.014117713951331306,0.018766940061498105,0.04166551970778167,,,,,,,,,,
2010-12-31,0.05403199035979068,0.062281857074575855,0.07649231676489428,0.07631282963558582,0.08830620641569303,0.08463080213357675,0.10584135738451125,0.09398945510533727,0.10100050092849598,0.12122760315470442,,,,,,,,,,
2011-01-31,0.009642465829054581,0.008138807446508724,0.021687473814345968,0.017477137170723786,0.013423163482608894,0.014112530840840326,0.02531247961168685,0.037285588697159255,0.012576620743943421,0.01231970211879739,,,,,,,,,,
2011-02-28,0.04379504390013831,0.04245569755492409,0.04117589367429995,0.04061954879507773,0.034375803841654125,0.03244531902924387,0.050501001247209916,0.05250529477824316,0.04460465425613363,0.06312420212890248,,,,,,,,,,
2011-03-31,0.00729188796010525,0.016624571577063377,0.024297470261766676,0.014889284764182937,0.013966087625054307,0.019784593817952948,0.0179670205144071,0.014216649993369666,0.033002167761306794,0.01511912525484832,,,,,,,,,,
2011-04-29,0.010293519818845152,0.016255826796881437,0.01904780874822116,0.015681593810418584,0.020686663220486744,0.01640628686453719,0.01914854521397501,0.026769862998896794,0.026152988446586468,0.011785721180501864,,,,,,,,,,
2011-05-31,-0.008824324458728633,-0.007847172040615242,-0.015800193244062788,-0.01501626397900206,-0.018192319850242066,-0.0053417993282913285,-0.01990902403882392,-0.011218909101784975,-0.017519543977659334,-0.04381218194990556,,,,,,,,,,
2011-06-30,-0.018713943288295544,-0.027780354242290747,-0.010379693740433257,-0.008927732488350906,-0.02922584562066702,-0.0313603688497112,-0.02491637332437347,-0.024309468949908215,-0.03122321855789778,-0.04309303258126532,,,,,,,,,,
2011-07-29,-0.018097501985871955,-0.022445045088851215,-0.011330855758804374,-0.024294898051989432,-0.017591186875295293,-0.03216579844273992,-0.030921626743432018,-0.04484405797504761,-0.03507067581058436,-0.029684630105504067,,,,,,,,,,
2011-08-31,-0.05530776882275989,-0.06756280004962913,-0.0706347940558305,-0.0768676400396463,-0.09030532707378622,-0.09112136447181433,-0.08945071072165513,-0.08973055126677666,-0.10741749744075064,-0.15315441800963567,,,,,,,,,,
2011-09-30,-0.0735749353222283,-0.08530452073137582,-0.08306496373719978,-0.09490543633459976,-0.09712375930998816,-0.1131423662499404,-0.1077952197396335,-0.12036937099059214,-0.11067061173768404,-0.1788742530901494,,,,,,,,,,
2011-10-31,0.0655427874648402,0.1047142405582503,0.10412886252967067,0.11807872242696581,0.134377730099396,0.12034425896938977,0.14552737743572236,0.1311259324882068,0.145939920183541,0.20281831750680493,,,,,,,,,,
2011-11-30,-0.008949550542115986,-0.008311834144466889,-0.008488285886999698,-0.008635558146008145,-0.00493229983297365,-0.0036589554229609373,-0.014279662492779151,-0.0048316573954090185,-0.032931167022606005,-0.04454630256669635,,,,,,,,,,
2011-12-30,0.0009222962131995389,0.004072282731105188,0.011397063135937122,0.0006677056080661717,0.00790104314357707,0.013066732727326636,-0.0031314023724589176,-0.010036882847584415,0.004497718053283838,0.0009389602737892837,,,,,,,,,,
2012-01-31,0.06736704533051868,0.07410124311642798,0.06374313136358438,0.0728678955766272,0.09692485166585986,0.08103072702100403,0.0931703647865537,0.09505658829935308,0.10167279256731881,0.12206352116862988,,,,,,,,,,
2012-02-29,0.026483830190186766,0.02410635127506049,0.036699680655975855,0.04780579901497529,0.030365689339025545,0.044354010491677726,0.05058364536500792,0.046207413509973747,0.04876229988363346,0.04503932526044775,,,,,,,,,,
2012-03-30,0.042651338944156014,0.044874009981444016,0.03053161737102169,0.0377681650748821,0.03919976706065746,0.03852785469506094,0.038671508943680946,0.02891416635822296,0.02395189909369902,0.021698327901139607,,,,,,,,,,
2012-04-30,0.0013203601830563485,0.004079452994835354,0.0038118523291316574,-0.014520168973785986,0.0006208187477087731,-0.01129256149185882,-0.02796194788708205,-0.012644021144879412,-0.01644500885705033,-0.03973805360095135,,,,,,,,,,
2012-05-31,-0.052726557789679794,-0.05305160992260602,-0.04688925373165886,-0.05117881576979706,-0.05997773778881021,-0.07205666724159397,-0.07959793374804223,-0.06350508599516379,-0.07959983763184993,-0.12537538750061336,,,,,,,,,,
2012-06-29,0.0416186582805038,0.04355699380097211,0.0372531830604809,0.030446526589805206,0.03735368640395994,0.03678643306822426,0.049417919037606076,0.039867371936599096,0.04754828967191452,0.039209819031664386,,,,,,,,,,
2012-07-31,-0.007004042637892824,-0.005276843023884502,-0.006048153568807657,-0.002036152788489804,-0.019716695684260786,-0.00740965286123326,-0.00318662587534921,0.002098500642797821,-0.02262948884233821,-0.0258790063052235,,,,,,,,,,
2012-08-31,0.021092766341541953,0.018633534561940317,0.0344363989647718,0.03508730510070633,0.02703579756706847,0.03374053523403738,0.03491207873830106,0.023731695534755296,0.029971459450175507,0.04189026786299276,,,,,,,,,,
2012-09-28,0.031134356548112068,0.04681681184026377,0.037010640077755855,0.03462599025395745,0.03350995813479464,0.03466410124607277,0.03963142590076201,0.04303244920503799,0.038479343662772676,0.05333671952734189,,,,,,,,,,
2012-10-31,-0.013120380058164252,-0.015999700591506145,-0.010963535246205722,-0.0029759741884030797,-0.011986665629524872,-0.015121414258997268,-0.015006458731920408,-0.016640955905595254,-0.026163573301819048,-0.05357345408338436,,,,,,,,,,
2012-11-30,-0.003692032123564609,0.004855728839829916,0.01120931614133039,0.013039093044781333,0.01495115488009643,0.022843901469917202,0.007232922004921121,2.241587627308874e-05,0.000688483449365859,-0.010999931585825724,,,,,,,,,,
2012-12-31,0.019913299146963652,0.021919054986247976,0.017093243825936983,0.030930560292667574,0.021859245904525097,0.026538205171582972,0.03673580724272889,0.03388287868838116,0.024125020121922774,0.027181982667418014,,,,,,,,,,
2013-01-31,0.06472481572764625,0.06226717430193852,0.062234305154403126,0.06623313075901394,0.07801732460916212,0.07285697771627514,0.0801064300119502,0.07261868112554348,0.08637955421543293,0.1008629280923023,,,,,,,,,,
2013-02-28,0.028849853041130843,0.017700968863582835,0.00851247612067878,0.016283393537301124,0.013723373415640509,0.0192089658953121,0.013059785473631175,0.006771034107508343,0.007596210895949415,-0.012293590618657039,,,,,,,,,,
2013-03-28,0.05202641660825192,0.05187622489980065,0.04779731829238769,0.04661149025583088,0.0489547547627711,0.04357001139724161,0.04818799154415342,0.04646913514424784,0.0371450095311641,0.0435727687437017,,,,,,,,,,
2013-04-30,0.009153884199003013,0.0041154565057064,0.0012107550248038057,-0.0021261272000942357,0.009657269067559225,-0.0017198074211592022,-0.00972840382153028,-0.007743839687209166,0.003841107390008164,-0.010281200563791965,,,,,,,,,,
